store_name,gpu_model,gpu_name,fetch_ts,price,url,in_stock
regard,Quadro P2000,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
regard,GeForce RTX 3090,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
regard,GeForce RTX 3090,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
regard,GeForce RTX 3080,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
regard,GeForce RTX 3080,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
regard,GeForce RTX 3080,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
regard,GeForce RTX 3080,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
regard,GeForce RTX 3080,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
regard,GeForce RTX 3080,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
onlinetrade,NVIDIA GeForce GTX 1660 Super ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636914350.8180482,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
onlinetrade,NVIDIA GeForce GTX 750 Ti ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636914350.8180482,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
onlinetrade,NVIDIA GeForce GT 730 ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636914350.8180482,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
onlinetrade,NVIDIA GeForce GT 740 ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636914350.8180482,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
onlinetrade,NVIDIA GeForce RTX 3060 Ti ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636914350.8180482,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
onlinetrade,NVIDIA GeForce GTX 750 Ti ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636914350.8180482,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
onlinetrade,NVIDIA GeForce GT 1030 ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636914350.8180482,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
onlinetrade,NVIDIA GeForce GTX 1660 Super ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636914350.8180482,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
onlinetrade,NVIDIA GeForce RTX 3060 Ti ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636914350.8180482,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
onlinetrade,NVIDIA GeForce GTX 1650 ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636914350.8180482,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
onlinetrade,AMD Radeon RX 6600 ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636914350.8180482,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
onlinetrade,NVIDIA GeForce RTX 3060 ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636914350.8180482,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
onlinetrade,NVIDIA GeForce GTX 1660 Ti ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636914350.8180482,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
onlinetrade,NVIDIA GeForce GT 730 ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636914350.8180482,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
onlinetrade,AMD Radeon RX 560 ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636914350.8180482,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
onlinetrade,AMD Radeon RX 6600 XT ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636914350.8180482,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
onlinetrade,NVIDIA GeForce RTX 3060 Ti ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636914350.8180482,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
onlinetrade,NVIDIA GeForce GT 730 ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636914350.8180482,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
onlinetrade,NVIDIA GeForce RTX 3060 ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636914350.8180482,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
regard,GeForce RTX 3080,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
onlinetrade,NVIDIA GeForce GTX 1660 Ti ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636914350.8180482,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
regard,GeForce RTX 3080,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
onlinetrade,AMD Radeon RX 6600 XT ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636914350.8180482,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
regard,GeForce RTX 3080,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
onlinetrade,NVIDIA Quadro RTX4000 ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636914350.8180482,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
regard,GeForce RTX 3080,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
regard,Quadro T600,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
onlinetrade,NVIDIA GeForce RTX 3060 ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636914350.8180482,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
onlinetrade,NVIDIA GeForce GTX 1660 ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636914350.8180482,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
onlinetrade,NVIDIA GeForce GT 1030 ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636914350.8180482,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
regard,Quadro T400,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
regard,Quadro T400,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
regard,Quadro T1000,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
regard,Quadro T1000,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
regard,Quadro T400,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
regard,Quadro T400,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
regard,Quadro T1000,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
regard,Quadro T400,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
onlinetrade,NVIDIA GeForce GTX 1050 Ti ,ASUS GeForce RTX 3060 LHR 12288Mb PHOENIX V2 (PH-RTX3060-12G-V2),1636914353.9914157,80 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/asus/videokarta_asus_geforce_rtx_3060_lhr_12288mb_phoenix_v2_ph_rtx3060_12g_v2-2713546.html,True
regard,Quadro T1000,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
regard,Quadro T1000,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
regard,GeForce GTX 1050 Ti,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
onlinetrade,NVIDIA Quadro RTX4000 ,ASUS GeForce RTX 3060 LHR 12288Mb PHOENIX V2 (PH-RTX3060-12G-V2),1636914353.9914157,80 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/asus/videokarta_asus_geforce_rtx_3060_lhr_12288mb_phoenix_v2_ph_rtx3060_12g_v2-2713546.html,True
regard,GeForce GT 730,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
regard,GeForce GTX 1650,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
regard,GeForce GTX 1050 Ti,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
onlinetrade,NVIDIA GeForce GT 610 ,ASUS GeForce RTX 3060 LHR 12288Mb PHOENIX V2 (PH-RTX3060-12G-V2),1636914353.9914157,80 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/asus/videokarta_asus_geforce_rtx_3060_lhr_12288mb_phoenix_v2_ph_rtx3060_12g_v2-2713546.html,True
onlinetrade,NVIDIA GeForce RTX 3070 ,ASUS GeForce RTX 3060 LHR 12288Mb PHOENIX V2 (PH-RTX3060-12G-V2),1636914353.9914157,80 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/asus/videokarta_asus_geforce_rtx_3060_lhr_12288mb_phoenix_v2_ph_rtx3060_12g_v2-2713546.html,True
regard,GeForce GT 730,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
onlinetrade,NVIDIA GeForce RTX 3060 Ti ,ASUS GeForce RTX 3060 LHR 12288Mb PHOENIX V2 (PH-RTX3060-12G-V2),1636914353.9914157,80 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/asus/videokarta_asus_geforce_rtx_3060_lhr_12288mb_phoenix_v2_ph_rtx3060_12g_v2-2713546.html,True
regard,GeForce GT 730,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
regard,GeForce GT 730,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-BSP) OEM,1636914349.1205273,540300,https://www.regard.ru/catalog/tovar352234.htm,True
onlinetrade,NVIDIA GeForce GTX 1650 ,MSI GeForce RTX 3060 Ti LHR 8192Mb VENTUS 2X OC V1 (RTX 3060 Ti VENTUS 2X 8G OCV1 LHR),1636914354.618149,109 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/msi/videokarta_msi_geforce_rtx_3060_ti_lhr_8192mb_ventus_2x_oc_v1_rtx_3060_ti_ventus_2x_8g_ocv1_lhr-2746449.html,True
onlinetrade,NVIDIA Quadro P400 ,MSI GeForce RTX 3060 Ti LHR 8192Mb VENTUS 2X OC V1 (RTX 3060 Ti VENTUS 2X 8G OCV1 LHR),1636914354.618149,109 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/msi/videokarta_msi_geforce_rtx_3060_ti_lhr_8192mb_ventus_2x_oc_v1_rtx_3060_ti_ventus_2x_8g_ocv1_lhr-2746449.html,True
onlinetrade,NVIDIA GeForce RTX 3060 ,MSI GeForce RTX 3060 Ti LHR 8192Mb VENTUS 2X OC V1 (RTX 3060 Ti VENTUS 2X 8G OCV1 LHR),1636914354.618149,109 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/msi/videokarta_msi_geforce_rtx_3060_ti_lhr_8192mb_ventus_2x_oc_v1_rtx_3060_ti_ventus_2x_8g_ocv1_lhr-2746449.html,True
onlinetrade,NVIDIA GeForce GT 730 ,MSI GeForce RTX 3060 Ti LHR 8192Mb VENTUS 2X OC V1 (RTX 3060 Ti VENTUS 2X 8G OCV1 LHR),1636914354.618149,109 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/msi/videokarta_msi_geforce_rtx_3060_ti_lhr_8192mb_ventus_2x_oc_v1_rtx_3060_ti_ventus_2x_8g_ocv1_lhr-2746449.html,True
onlinetrade,NVIDIA GeForce RTX 3070 Ti ,MSI GeForce RTX 3060 Ti LHR 8192Mb VENTUS 2X OC V1 (RTX 3060 Ti VENTUS 2X 8G OCV1 LHR),1636914354.618149,109 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/msi/videokarta_msi_geforce_rtx_3060_ti_lhr_8192mb_ventus_2x_oc_v1_rtx_3060_ti_ventus_2x_8g_ocv1_lhr-2746449.html,True
onlinetrade,NVIDIA GeForce GTX 1650 ,MSI GeForce RTX 3060 Ti LHR 8192Mb VENTUS 2X OC V1 (RTX 3060 Ti VENTUS 2X 8G OCV1 LHR),1636914354.618149,109 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/msi/videokarta_msi_geforce_rtx_3060_ti_lhr_8192mb_ventus_2x_oc_v1_rtx_3060_ti_ventus_2x_8g_ocv1_lhr-2746449.html,True
onlinetrade,NVIDIA GeForce GTX 1660 Ti ,MSI GeForce RTX 3060 Ti LHR 8192Mb VENTUS 2X OC V1 (RTX 3060 Ti VENTUS 2X 8G OCV1 LHR),1636914354.618149,109 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/msi/videokarta_msi_geforce_rtx_3060_ti_lhr_8192mb_ventus_2x_oc_v1_rtx_3060_ti_ventus_2x_8g_ocv1_lhr-2746449.html,True
